investment_id,account_id,investment_type,investment_amount,market_sector,interest_rate,return_percentage
fa914873-2a3c-4837-85ad-90300df8e41c,5bc7cbbe-15bd-44af-a9db-bcf06ffade14,Cryptocurrency,18533.67,Finance,2.36,18.75
8a74feef-fa22-4e2e-b30b-ab8bc7262111,7aef6cd4-589e-4da6-927c-a964d76e2be5,Commodities,48124.19,Manufacturing,2.57,-7.7
d1c1694a-c269-4f78-aa96-97d1236c514c,7aef6cd4-589e-4da6-927c-a964d76e2be5,Bonds,45083.34,Technology,11.99,-9.42
ed2e7a30-9947-4d18-98a1-986deaa196f1,cc965e57-511c-4fe1-8451-4e6f3e67a56f,Commodities,3496.42,Technology,4.1,9.26
84a56c5a-c51b-4487-8df7-722f96a3ae2c,cc965e57-511c-4fe1-8451-4e6f3e67a56f,Government Bonds,6109.87,Healthcare,14.44,-0.4
f2539341-875e-4d9b-8e34-0e4d64a4af1f,cc965e57-511c-4fe1-8451-4e6f3e67a56f,Commodities,32791.7,Retail,2.38,3.29
6f3a6c23-1f50-4546-b37e-b75dad253560,9c0a311d-1e8c-4537-bb33-5e91e67dff2b,ETFs,45999.79,Manufacturing,4.82,12.95
be9eef67-7cd6-4943-b937-8e41dd696010,9c0a311d-1e8c-4537-bb33-5e91e67dff2b,Cryptocurrency,40647.48,Manufacturing,1.2,5.6
80f95627-2970-4851-8ecd-12afe4afe0dc,9c0a311d-1e8c-4537-bb33-5e91e67dff2b,ETFs,25028.74,Energy,12.95,16.98
023f4e36-3d20-43d1-b2d8-c51162410b32,0d4b467a-0745-41c2-ab13-4a6357547fc4,ETFs,20503.41,Retail,12.73,0.8
230995db-f22b-4efc-b400-5e2f86d14743,0d4b467a-0745-41c2-ab13-4a6357547fc4,Cryptocurrency,29587.62,Retail,10.13,5.84
8083ab3f-2644-4bd7-ba4c-d75c9ebf0132,2f88e4a5-dd30-40b8-bd92-9e45028b8018,Stocks,8859.67,Finance,11.01,7.84
3fc9df79-c61f-4c72-addb-13387a81b901,2f88e4a5-dd30-40b8-bd92-9e45028b8018,Commodities,7762.05,Healthcare,0.78,7.76
6320ddf1-55b6-4175-87fc-c02746280c89,3476178a-d133-4929-a0f9-a7e291921e34,Cryptocurrency,24979.79,Healthcare,12.99,10.45
79f58796-9f9b-40dc-bd46-f6b3966061b0,3476178a-d133-4929-a0f9-a7e291921e34,Cryptocurrency,14342.68,Manufacturing,1.29,4.82
a5178f9b-79e9-48d6-b63c-d3f4ee49ef14,3476178a-d133-4929-a0f9-a7e291921e34,Cryptocurrency,44278.48,Manufacturing,14.63,16.95
c06d7e5c-2490-4222-b994-0aa0a91669ce,0a3b31a5-d6a1-4acf-82ee-61bd57cfe14e,Commodities,35226.05,Manufacturing,1.67,-4.0
01973526-ede1-4aec-be29-a2fb0d58c445,c9e25587-35d4-4593-9beb-a18c24e761a8,Stocks,9429.82,Retail,10.71,2.41
17b08543-36d0-40ff-92fb-c5aad4407451,c9e25587-35d4-4593-9beb-a18c24e761a8,Government Bonds,33044.89,Healthcare,12.27,2.83
7f177ea7-a8e5-4091-971d-321ca29699c5,410b10d7-74ac-445c-9c1a-58539831ed17,ETFs,2800.63,Healthcare,8.79,-9.26
daff0cc2-49c7-4b79-94bb-43a880110ff1,410b10d7-74ac-445c-9c1a-58539831ed17,Cryptocurrency,27430.11,Technology,9.7,4.39
587a9529-afeb-4a4f-b1da-3400599ce349,410b10d7-74ac-445c-9c1a-58539831ed17,Cryptocurrency,35646.34,Energy,8.97,-6.26
b0ca8102-a5e9-44cb-9625-36682e04fd7a,7212e962-e2d0-421d-9761-33e6a1d4e9cf,Bonds,19255.82,Retail,4.9,-5.6
ada7995c-601f-439b-a23f-c1398bd4b26e,7212e962-e2d0-421d-9761-33e6a1d4e9cf,Bonds,21977.5,Retail,11.87,2.42
6780b57d-786e-4fa3-ad2b-b0b3430e89ef,7212e962-e2d0-421d-9761-33e6a1d4e9cf,Commodities,14169.11,Finance,7.57,7.37
9df1d704-c4fb-4f03-83f3-90362e59b602,9a807551-fe4e-4058-9df7-088c478017a5,ETFs,14692.6,Finance,13.87,12.61
28b062dd-29e2-47d0-ade3-cf31a1fe1d2d,9a807551-fe4e-4058-9df7-088c478017a5,Government Bonds,17628.79,Energy,5.16,-3.81
0b2f6fbe-b73b-4f4d-8139-447718a413b4,3ef47cf2-9601-4f4c-a81e-67b0a811a8d4,Cryptocurrency,23699.92,Retail,11.93,-6.46
56b4059f-5261-4d25-89ee-126dea34fe5c,3ef47cf2-9601-4f4c-a81e-67b0a811a8d4,Real Estate Investment Trust,46223.21,Manufacturing,10.8,7.34
a2e98a86-bddc-4405-b91e-3397892cd84d,71f84b44-1de5-403c-b82a-31fc59400ed4,Government Bonds,33094.73,Retail,1.09,15.0
166feb11-0100-4c45-b5d8-d6cbb7dfa808,f842dde6-ab0e-4594-89e7-ced49674ee50,Government Bonds,36893.75,Retail,3.71,-4.04
319f29d6-543c-4651-8992-bb630d76ed7b,f842dde6-ab0e-4594-89e7-ced49674ee50,Stocks,13315.35,Energy,14.33,-2.64
e6c90b07-e4e8-4652-a400-6dc52cc67796,8ca35988-e3f2-433b-9073-a8c3c398af01,ETFs,21700.07,Finance,10.73,-1.5
66ea340a-8b36-44e4-af35-aeae98a4b2ad,8ca35988-e3f2-433b-9073-a8c3c398af01,Stocks,2738.76,Technology,6.08,12.96
c7e260e3-1557-497c-998e-c56f3874cad0,e0922adb-3ac5-4f24-aeb9-bcc1b1012659,Bonds,8843.73,Energy,11.92,1.71
b47821cd-f38a-4154-9819-8a64d07ce17a,3079cd85-b88b-4fac-bacc-66ef28156abe,ETFs,37246.05,Healthcare,13.37,6.04
dbcf0064-d8d4-48b1-b80d-937375f8f9fe,3079cd85-b88b-4fac-bacc-66ef28156abe,Commodities,23237.22,Manufacturing,5.91,9.8
918112a0-5a5d-414f-9f09-f28da774891f,3079cd85-b88b-4fac-bacc-66ef28156abe,Real Estate Investment Trust,36086.91,Energy,1.68,-0.23
c9d1bad8-5b4b-4c1d-b57f-dc2eb0764f06,5124f649-583b-4782-bcf8-12b38e877539,Mutual Funds,20861.38,Healthcare,7.84,1.87
9ffdd651-8807-40f1-8cf8-44604681b75d,5124f649-583b-4782-bcf8-12b38e877539,ETFs,20652.65,Retail,4.44,10.3
bd9dd358-21c6-4f65-aefb-9071e4a5b316,5124f649-583b-4782-bcf8-12b38e877539,Government Bonds,5678.12,Finance,12.97,19.51
31529a9b-dabf-49f5-b47e-cb2ee9aaa65f,f672d630-9676-4b69-b505-8eacf921f997,Bonds,48456.67,Finance,7.07,6.6
cc9808c7-55cc-4988-8fe4-e12828ac2dbe,f672d630-9676-4b69-b505-8eacf921f997,Commodities,40007.42,Manufacturing,13.28,2.26
eb01456b-0cae-475a-8338-c59b2871abec,f672d630-9676-4b69-b505-8eacf921f997,Bonds,6762.02,Energy,10.99,7.23
a4d5cc48-dd3a-4552-b604-7b510bcf59a3,770a0a48-7d05-41b3-9c85-74ad2d0ece3a,Stocks,27244.7,Retail,9.3,16.48
8d45d380-285a-4afc-a458-7e0ec65cc6c4,770a0a48-7d05-41b3-9c85-74ad2d0ece3a,Stocks,24892.23,Technology,9.81,11.21
9d3b3b54-e37c-46c7-9b93-2c6eac4b1070,770a0a48-7d05-41b3-9c85-74ad2d0ece3a,Cryptocurrency,17435.8,Retail,4.12,10.03
08e10ec1-c2ee-4b6b-b02f-46c68f6c0332,2ecdfb62-6ed9-468b-b0b3-c728348b1b9c,Real Estate Investment Trust,30299.03,Healthcare,6.84,15.16
a91f504a-7fc0-4b32-9c81-b4216d7ae6b2,2ecdfb62-6ed9-468b-b0b3-c728348b1b9c,Bonds,35307.0,Technology,13.85,8.28
1f9b61f0-2ee3-4e91-95b3-7e8c1bdb83ea,2ecdfb62-6ed9-468b-b0b3-c728348b1b9c,Commodities,6300.28,Technology,7.3,-2.3
7a049747-cd63-4965-8274-23022e5f5915,0857eef1-32a7-4580-886b-089dceb2b2b0,Cryptocurrency,39615.08,Energy,9.3,6.84
0322128b-9c78-405f-b1b6-952f488e773d,0857eef1-32a7-4580-886b-089dceb2b2b0,ETFs,49388.77,Technology,1.56,-1.35
e6481717-51e1-47f2-84a3-9280db101cf8,97ae69f9-0728-49ea-815c-c7ef32d29a96,ETFs,43971.76,Finance,7.48,15.4
be85f661-e476-4c0b-b1cb-3da33971aef9,2a6f319b-febc-4411-9adc-11b9424d5e37,Cryptocurrency,38207.62,Manufacturing,12.12,4.2
d2ed309f-90ce-4323-864f-ec9a3a4978f0,0013f517-fada-44fd-8c55-5deae121ac73,Commodities,10561.14,Healthcare,8.96,19.63
e3a24913-150f-4375-afdb-7e797c5dc664,0013f517-fada-44fd-8c55-5deae121ac73,Bonds,39882.94,Manufacturing,13.34,12.41
fa324381-6fc2-4995-b92e-eb48b3c57dac,0013f517-fada-44fd-8c55-5deae121ac73,Commodities,5534.0,Technology,8.07,16.99
01fdfbbf-1326-4948-9718-4ebdf4811727,b1c86c8b-1848-481f-92ef-d9e60ea210b6,ETFs,21509.76,Energy,9.25,-1.82
d3ead1e0-f042-427a-ac5c-b0ebf8428521,781096fb-5fe5-491f-bfdd-6a600c05ddd4,Commodities,28569.74,Retail,2.55,10.45
6dc33393-2ee7-4936-9e30-42d6bbc5f88d,781096fb-5fe5-491f-bfdd-6a600c05ddd4,Cryptocurrency,21931.65,Energy,4.3,12.07
955cea65-3fd2-4e93-a5bc-f27437a72c15,1be7d739-a5da-426c-b97b-fa1b7fb885b0,Real Estate Investment Trust,17529.07,Energy,2.29,-0.34
1b0391b9-617c-4a5e-b37f-cb5a2a56dbae,314e054c-c8de-48d5-8eda-7087990a776f,Mutual Funds,19729.15,Retail,13.14,15.78
a41db17c-f610-4d04-9ee9-265450d97196,314e054c-c8de-48d5-8eda-7087990a776f,Stocks,18606.17,Manufacturing,10.59,6.73
9a89e1e2-be7f-45cf-afe7-c06b0b2c219e,314e054c-c8de-48d5-8eda-7087990a776f,Cryptocurrency,22773.34,Technology,9.09,-3.1
ff40f0db-02de-4c49-9abf-f4878742e50d,e8161628-e22c-4397-9498-2bbcaead41ee,Bonds,12295.85,Healthcare,3.35,13.53
3264c45d-44f8-4f5d-b16a-88fcd4003ac7,e8161628-e22c-4397-9498-2bbcaead41ee,ETFs,8968.3,Healthcare,1.36,17.51
c2648f2b-6402-4f82-9e7a-c8d0a0bcfae2,01115a70-a37f-4437-add3-24ae6b1d977b,Cryptocurrency,44208.77,Energy,14.84,9.9
0e1ec28b-1cd5-4a30-a6a1-a74d6da83e5e,01115a70-a37f-4437-add3-24ae6b1d977b,Mutual Funds,29718.9,Retail,5.1,-5.43
2f4fd5ce-780b-49bc-85f1-790d54e43de3,47d78164-e73a-4c6a-b1e1-c748f9bba482,ETFs,45014.09,Technology,3.37,18.07
74d1df6c-95cf-4d10-9c60-0ff83ca97818,47d78164-e73a-4c6a-b1e1-c748f9bba482,Mutual Funds,24242.94,Finance,1.83,8.09
9cdf6526-6c4a-4246-aded-400f139f3301,6c8f53cf-c178-4bb2-ae32-935121eb71f2,Real Estate Investment Trust,19887.71,Retail,1.29,-3.66
8480d484-2f48-4810-90c7-a427d8e68609,6c8f53cf-c178-4bb2-ae32-935121eb71f2,Cryptocurrency,37799.45,Retail,2.64,-3.3
d76ac014-c7ae-482f-9c4e-820a984221ce,0ab7de96-5f20-4043-a7b9-e4bd80fff1f8,Real Estate Investment Trust,1542.39,Energy,12.47,8.03
c1747e1d-a344-4e03-91c2-3440ffc7cbb4,0ab7de96-5f20-4043-a7b9-e4bd80fff1f8,ETFs,3621.35,Technology,3.69,-5.75
a831fb31-bfdc-4ba8-8892-ffabf78eb63b,9d5dba4b-a355-4b19-ac08-e0c04342a724,Bonds,46086.4,Healthcare,9.24,1.65
66bd6188-abd0-415e-8503-e24d6142dce2,9d5dba4b-a355-4b19-ac08-e0c04342a724,Government Bonds,8601.0,Finance,12.94,-0.46
7b613c97-5179-4d25-acf2-c785435f76ea,090d5b56-6dc1-44d9-8254-611a66d574ef,Real Estate Investment Trust,3103.66,Manufacturing,3.0,-6.09
6ee6ff33-9ecb-41a6-b57f-f0364a427502,8db9cac5-270f-41aa-839c-1be04a6665ce,Real Estate Investment Trust,49185.89,Energy,11.71,4.78
e24ee811-3a5b-4f19-a7b2-b33a43083e5e,8db9cac5-270f-41aa-839c-1be04a6665ce,Mutual Funds,1610.02,Healthcare,14.6,9.48
15acff3b-2aeb-49ec-92be-5e9e681deaba,8db9cac5-270f-41aa-839c-1be04a6665ce,Stocks,868.23,Manufacturing,9.89,1.4
9d4f7201-4b90-4d64-87f1-a2f1c694081e,3353c40c-eee4-4c92-8cbb-5a78c4c22fd3,Cryptocurrency,16214.24,Manufacturing,7.21,14.19
25bc3cf6-afc2-47d4-a4a7-f763ce4b4a9e,3353c40c-eee4-4c92-8cbb-5a78c4c22fd3,Bonds,5378.89,Finance,13.35,-7.44
03b7adcc-0ede-482a-a8f1-86cb3226c2e5,2fb46e64-fe77-46a5-9fd4-dcf170621154,Bonds,13863.71,Technology,7.25,2.8
fd782f30-5a0f-4ae5-b2e0-69c9222a42c0,2fb46e64-fe77-46a5-9fd4-dcf170621154,Commodities,9410.73,Finance,9.86,18.24
09cf58bc-0314-4799-99c0-38864676a7dc,68b835e3-79fe-4f52-8df7-e6d6e8496f43,Commodities,47709.53,Energy,6.87,8.77
ecb7d168-454a-4455-8b25-7f8535fb54e5,68b835e3-79fe-4f52-8df7-e6d6e8496f43,Mutual Funds,34692.99,Energy,3.57,19.4
9c5f6cde-0465-4dae-8325-024247fbe227,e1235abd-b1a1-45d2-a780-6a7d911950b9,Mutual Funds,26711.55,Retail,7.7,-5.86
01dbc7a9-010d-40fc-b16f-e0fc8d47ff1e,e1235abd-b1a1-45d2-a780-6a7d911950b9,Stocks,42017.38,Manufacturing,0.91,3.81
1711ad40-15d3-43a6-92ea-a53a01cfe8ba,52d1ef2e-87c5-4aaa-9dea-3da9488243af,ETFs,43937.64,Retail,12.29,16.12
093c5992-ff00-4139-ae2c-9b72186389cf,95662d4d-30e0-4797-ae77-8f5f16d07880,Stocks,36297.08,Healthcare,0.74,12.82
de2bdbbd-cc03-4b2c-bbc3-97ae3eb7b232,1d78f84d-eb66-4730-931a-a877fcf937cd,Government Bonds,2229.32,Energy,10.66,17.67
627f4026-e414-4c79-b350-491946d14f8f,1d78f84d-eb66-4730-931a-a877fcf937cd,Commodities,24195.94,Manufacturing,12.49,7.27
f8912ea8-da33-40ae-aa61-5b0ef5547f5b,09593e8e-5fb6-4a3e-b39e-6c156bdb3d31,Government Bonds,5584.21,Energy,1.1,15.41
9c26e268-e496-4973-849c-167ee9698b10,ee71cd02-7a10-4c44-9d31-65d9f643bce0,Commodities,596.48,Finance,11.87,18.55
8dce7843-f8be-4075-878b-f27d395be545,30f49835-077c-4824-a778-161f71bf8904,ETFs,46722.6,Energy,7.1,-1.53
76d004eb-85c0-4c0d-8334-92ef9a4ea61d,30f49835-077c-4824-a778-161f71bf8904,Commodities,32880.27,Technology,5.41,-9.48
77a60350-5f0f-4ae2-bd73-bb5516a90803,30f49835-077c-4824-a778-161f71bf8904,Stocks,45331.1,Finance,5.24,-4.0
600be10c-1848-4702-86b3-12ae8dfd3b9d,d1745293-28f6-476c-8d2f-b935e58d956d,Bonds,27705.28,Manufacturing,5.0,3.16
35954573-4cc8-4e78-bf98-22d3d598246a,264223d7-06db-423e-b430-00efa23f948b,Commodities,42753.64,Technology,11.38,7.25
8e5744fe-3d5f-446c-a05e-02598251e34b,dd4e9fc2-25a2-4c99-a6b8-c9640a2898ba,Real Estate Investment Trust,8648.38,Retail,2.49,13.23
f9f2470a-0e8b-4a76-8cf5-e6fc61eaff07,dd4e9fc2-25a2-4c99-a6b8-c9640a2898ba,Cryptocurrency,13541.47,Finance,7.88,15.57
e264d69f-5f2c-40f5-af72-9bd7f8bb2486,5e78fe5e-6286-4d38-9d87-fad054d9af3a,ETFs,2980.81,Finance,3.92,-1.08
e6e5e31c-c58b-4f81-96bc-29d3b2b18d7e,278a9a4b-790b-4c28-a766-fcc229394491,Cryptocurrency,16811.44,Retail,1.94,11.13
0d08600b-bf73-4947-8071-fc1269a6aafc,278a9a4b-790b-4c28-a766-fcc229394491,Stocks,37897.81,Healthcare,6.3,10.21
58e9407e-8cd7-4146-838f-ea59662cfa8d,25bf1137-f222-46cf-96c5-475de4830e6f,Real Estate Investment Trust,39248.81,Retail,5.03,17.5
4c9a3f81-468c-4958-a0af-c90c520f5ae0,25bf1137-f222-46cf-96c5-475de4830e6f,Cryptocurrency,48175.16,Retail,13.87,18.69
a8d061d0-0572-4723-8dd9-55089fb4f146,25bf1137-f222-46cf-96c5-475de4830e6f,Cryptocurrency,20045.85,Manufacturing,4.6,13.25
02ae2d53-b209-4260-8f79-680c8b28a0ba,5ad706d2-aec0-4895-a82c-b1b0d9a4d436,Bonds,10046.24,Manufacturing,10.42,17.25
7a573a86-ffd0-4215-a507-0359082b5061,5ad706d2-aec0-4895-a82c-b1b0d9a4d436,Mutual Funds,31694.49,Technology,11.84,13.69
08fcaf8a-83bd-42ca-ae9b-541adcb71453,db4db441-0281-4452-b111-212b28a6ac2d,Stocks,37867.96,Manufacturing,9.68,4.47
feaf638c-7624-45b2-af3f-3dca23bb969f,b8b849d5-6801-4e71-ac4e-0ed5cf9ace8b,Mutual Funds,38943.66,Finance,8.15,15.98
d92ace3c-50a0-419a-a6eb-871fa58e9c2b,a066d941-a11f-4a88-97c6-c229115337da,Bonds,31035.35,Energy,6.72,16.77
8e9ba9db-9a58-4c16-a6de-c9ea92a75384,a066d941-a11f-4a88-97c6-c229115337da,Mutual Funds,39950.73,Retail,10.35,10.88
38e7c89c-5bca-4e14-a8ca-d39b3eb6d381,f6be9d75-eae5-4fe8-9ace-d32408d0695b,Stocks,27460.32,Retail,4.91,18.27
8a43a064-5570-4b5a-81aa-47e5e118d450,f6be9d75-eae5-4fe8-9ace-d32408d0695b,ETFs,41003.97,Technology,2.69,-8.89
c1c5ae17-8ff2-4119-b4f4-e5a2ba5dc1b0,f6be9d75-eae5-4fe8-9ace-d32408d0695b,Mutual Funds,262.05,Technology,4.87,-0.89
88fd470a-5feb-4e8e-a7f5-484cd9d672ba,6caef6e3-1e5f-444d-8b6e-61aeec7ff622,Mutual Funds,40684.89,Finance,11.92,-1.15
dd8929d5-28b6-4d10-92e3-e23868df45c3,6caef6e3-1e5f-444d-8b6e-61aeec7ff622,Bonds,31268.02,Manufacturing,9.63,17.95
a4effd02-8b51-4897-a068-f682af60fe76,6caef6e3-1e5f-444d-8b6e-61aeec7ff622,Commodities,4489.99,Finance,13.25,9.26
c2746c8d-c88e-474b-98cd-c824cb2a2420,72e3e4af-e8c8-4846-bf1a-81db3399c881,Real Estate Investment Trust,27513.62,Finance,13.91,-3.56
d4923ff6-cc53-4d86-bd1d-1db4fadcafcc,72e3e4af-e8c8-4846-bf1a-81db3399c881,Commodities,24081.79,Retail,4.01,9.28
ddbe4dc3-0e3b-48ea-acbb-7e2893be15b8,aadb48ec-8391-43e1-a297-8512f1244c7a,Government Bonds,41291.57,Retail,2.33,8.71
5565c4bf-17b0-4883-b840-ca365b8297be,6f4a7898-57e0-47d3-b399-31dc020a92b9,Bonds,20286.4,Manufacturing,13.52,10.57
a49bbac5-a255-4031-b1f8-d13bc7fde404,6f4a7898-57e0-47d3-b399-31dc020a92b9,Stocks,13119.12,Finance,13.25,5.93
899f20df-b34e-47f6-b7bb-b5889dd5a630,167d1765-a7d4-4748-bb83-25af60e1e967,Government Bonds,41908.11,Technology,6.92,8.54
4e798f2e-133e-4223-a965-04d05c35af4e,167d1765-a7d4-4748-bb83-25af60e1e967,Government Bonds,31919.6,Energy,5.88,5.38
bdc375cf-b2df-454f-bd55-8494e537f358,5fac2afe-b4a7-4d46-8cda-3bb151aa7fc7,ETFs,28987.53,Healthcare,11.88,18.27
3f416488-9fd2-4fa4-80de-dee31a6b4e4b,5fac2afe-b4a7-4d46-8cda-3bb151aa7fc7,Mutual Funds,7819.24,Healthcare,11.3,-7.77
c96eda90-bf2a-404b-9694-774e8f4db805,5fac2afe-b4a7-4d46-8cda-3bb151aa7fc7,Cryptocurrency,5096.78,Technology,11.28,15.15
b217e4d0-4d21-4245-acf7-8ceb05242398,549e74f6-8241-458a-bce0-5041ca942ed6,Government Bonds,28363.79,Retail,10.88,18.53
918aea28-3d4f-45e6-86ea-3ec1e4960aca,549e74f6-8241-458a-bce0-5041ca942ed6,Mutual Funds,47927.94,Finance,3.31,-0.97
db7a94a3-b61e-4494-b8fc-b63423047a6e,549e74f6-8241-458a-bce0-5041ca942ed6,Bonds,7360.99,Retail,14.09,19.41
710a1457-e963-4854-84b5-ca3be4b51ebd,b530e0c6-63bb-4115-a2f5-2d28be986016,Government Bonds,40357.24,Retail,5.94,-9.94
3373ec1b-e748-4f9b-8a83-524133ac284f,b530e0c6-63bb-4115-a2f5-2d28be986016,Real Estate Investment Trust,39692.89,Healthcare,3.0,17.09
7b1e8ffd-21ec-4150-b221-b6b00ada334f,ecf23a1c-5d12-4368-ab3c-589396c9169b,ETFs,32545.0,Finance,14.87,-7.82
ca8d23d4-977f-4aed-a8e3-f697d3eb7a12,ecf23a1c-5d12-4368-ab3c-589396c9169b,Mutual Funds,38427.09,Healthcare,3.37,-0.2
95cfb43c-9041-4b0b-a2d0-e6c7ee1a4cd7,0be099c7-3112-435b-93a6-b33ab820baaa,Cryptocurrency,3906.07,Energy,3.11,16.04
72b4b5fb-8627-459d-b34d-3243f15823cc,97d5cfc6-9625-42a6-8019-d433a3c18349,Mutual Funds,36287.91,Energy,9.68,13.66
f1c62e52-7421-42ec-a187-ce20c4b2df23,97d5cfc6-9625-42a6-8019-d433a3c18349,Real Estate Investment Trust,18954.72,Retail,4.8,10.06
f2c17c5e-229c-470d-86a8-fb0001d625c5,710db401-3579-4424-b545-6c23bb7219f8,Real Estate Investment Trust,4073.38,Finance,7.18,15.37
5dbaf450-0647-485e-ac1c-6177f88e221d,710db401-3579-4424-b545-6c23bb7219f8,Government Bonds,22730.75,Healthcare,8.27,2.15
b2ab7ed7-3f68-42ba-80d6-a226d6864d28,7499e28e-baeb-40af-8bf7-ab177bb616b9,Government Bonds,7745.92,Finance,7.11,-9.39
2e68ebc8-6588-48cd-bf6e-82895ac031bb,c443a969-0f7c-4c71-8aaf-67b7e0fbffb6,Real Estate Investment Trust,9361.84,Healthcare,6.53,-2.77
85a473e4-78d5-409e-9c16-cb8ba247241f,c3f291a2-1ba9-43e1-8866-176fdcf40ed1,Real Estate Investment Trust,6178.35,Finance,10.5,16.93
23cd1973-229d-406b-a17f-1c2bbbb3e525,c3f291a2-1ba9-43e1-8866-176fdcf40ed1,Stocks,33630.91,Technology,2.22,13.8
2f93c60f-8313-4fe0-a56f-1365a18022a2,00539b4a-2629-47bc-b0e6-9b17f081620c,Mutual Funds,28524.72,Finance,7.08,-0.52
6995143c-d407-4fa6-aec8-9c4693b80266,00539b4a-2629-47bc-b0e6-9b17f081620c,Mutual Funds,13924.38,Finance,6.7,-1.04
a3f64041-3055-4b9b-8141-f8f09d4b12c9,00539b4a-2629-47bc-b0e6-9b17f081620c,Bonds,7376.42,Finance,3.17,13.61
63d16686-b4d5-4092-9c97-46fa4990dec6,c6627406-4d47-4919-b132-a9075734e6c3,Government Bonds,37993.75,Finance,4.51,3.1
f9fb84bf-bb08-42a4-909c-367caeb2545e,3c82ad73-c13e-43e2-8b9e-408d09d79903,Bonds,12601.35,Technology,2.66,-2.05
93601f39-5481-46bc-beb5-48f6a47d952f,3c82ad73-c13e-43e2-8b9e-408d09d79903,ETFs,16805.68,Energy,13.34,13.56
99851b2c-205d-439f-ad46-6e8606417173,3c82ad73-c13e-43e2-8b9e-408d09d79903,Government Bonds,3772.78,Energy,2.39,1.66
1d300e0b-196a-4530-b66a-5ec62e452817,c9912007-e360-48d8-b611-6bda8d693336,Cryptocurrency,42630.76,Manufacturing,1.29,0.57
4a6ccbb1-3e5b-4614-91b8-7ae313cc85fb,c9912007-e360-48d8-b611-6bda8d693336,Commodities,42752.06,Finance,1.96,3.53
40c07d4d-cad2-4122-8253-5e8686e2aedb,c9912007-e360-48d8-b611-6bda8d693336,ETFs,36880.23,Healthcare,7.14,12.41
c7e3dabd-75b8-425f-a6df-61fe1765babf,ce4c7c45-6a18-4bb6-b102-1ece4e8d0200,Government Bonds,40996.19,Energy,5.88,18.69
a12f4e65-6911-421a-9372-090a1d64d534,db60b5f6-7433-4e5a-aef9-53a1fc3fb80b,Real Estate Investment Trust,3979.23,Finance,10.86,2.95
717e8e90-f23d-4f64-b9dd-3567520c8718,db60b5f6-7433-4e5a-aef9-53a1fc3fb80b,Bonds,11798.31,Finance,4.29,17.57
ff512b34-f62a-4528-934b-c8b0f6dd6227,db60b5f6-7433-4e5a-aef9-53a1fc3fb80b,ETFs,11141.35,Energy,13.63,-5.63
1f1fcb48-e12a-48aa-951c-3b97408d8de1,638ee6cb-a8ee-4752-b34e-acfa78762c1c,ETFs,39309.12,Retail,4.46,19.0
897dda58-6bbf-4221-8706-678f802455b7,7fdc5328-2e56-47e5-8e76-933336378b88,Mutual Funds,7474.31,Finance,6.03,19.2
6d558afa-2642-46ea-b425-e10918d4b272,7fdc5328-2e56-47e5-8e76-933336378b88,Stocks,4698.56,Retail,3.42,2.49
6e5ebf3f-8e0a-46ad-904f-e274a79f173f,7fdc5328-2e56-47e5-8e76-933336378b88,Mutual Funds,26947.65,Retail,1.85,9.4
146dfac8-8320-45e5-85f8-38b7b11737bb,ddd89fd6-894e-4391-8aa2-763ee22aed38,Bonds,35732.93,Healthcare,14.28,2.44
d47daed4-2cce-4531-a2a8-f88ab6ac7836,ddd89fd6-894e-4391-8aa2-763ee22aed38,ETFs,48354.25,Technology,11.74,14.04
af448a99-20b9-4e03-9233-57040fad29ff,9cf87486-af06-481e-9186-00be13ce7d83,Stocks,4945.46,Healthcare,2.97,4.38
16dc5521-a3b1-435e-8204-a7daa05b396d,ca899014-0f89-4572-9980-866c2c4769a9,Mutual Funds,18160.38,Finance,14.65,1.84
c4d57aad-c763-4baf-85cf-21a66671b594,ca899014-0f89-4572-9980-866c2c4769a9,Cryptocurrency,12269.83,Retail,10.42,-7.74
cf9c6ea3-2cfb-434d-b85b-1e84a925289c,0730fe3b-5127-4bdd-83fa-eeb2bab61a28,Real Estate Investment Trust,1188.06,Retail,8.01,11.92
c5debe4d-ff51-4f96-91f2-c1f706cfdcbf,5e2c4040-2d07-4f24-86f9-c06ae85dbbfa,Bonds,24959.01,Healthcare,8.18,4.21
7d80cb4d-ae58-43f9-a65f-0aa8b17f6faf,5e2c4040-2d07-4f24-86f9-c06ae85dbbfa,Real Estate Investment Trust,49970.17,Finance,5.52,0.59
d5bec498-4229-4750-9775-3593b736cf7b,5e2c4040-2d07-4f24-86f9-c06ae85dbbfa,ETFs,48537.63,Manufacturing,1.88,-4.71
95644da2-aecf-4926-8984-eaf66d9e8aaa,841240fa-1d45-43fd-a8cd-274e0931e4a9,Stocks,24957.41,Technology,11.28,9.02
677106f5-e5fd-4ea4-9cfb-d8b3b0a129e6,841240fa-1d45-43fd-a8cd-274e0931e4a9,Mutual Funds,21611.54,Retail,5.44,-9.48
b4fe921b-1e76-4ebb-bccd-0a7fe7295275,841240fa-1d45-43fd-a8cd-274e0931e4a9,Cryptocurrency,39368.82,Retail,5.17,9.31
18f859a3-f880-470d-967e-b170a6be6dbe,0d946742-60fe-46b7-89e5-205135d0a0a3,Commodities,9255.12,Finance,13.13,-2.78
d812eb50-0a0a-4a54-9ad7-97fedbea9c1e,0d946742-60fe-46b7-89e5-205135d0a0a3,Real Estate Investment Trust,13894.75,Manufacturing,7.64,11.31
