transaction_id,account_id,transaction_type,transaction_amount,currency,transaction_date
66587bd5-e237-4bb0-b3c1-fcddb8dc54eb,2115b518-49b2-4c87-ad51-a108e82492d2,Dividend Reinvestment,4080.81,RWF,2024-01-10
32b11edd-488e-48ba-b654-e01ca07cdc63,30139342-4a84-4ffb-95ba-cdf846bf3827,Deposit,1348.83,SYP,2023-02-02
84e3d50a-ce50-44e8-a9a8-264b9177a7c8,c437a700-9015-47a0-8ed9-f6f2bcae7f46,Withdrawal,6301.5,OMR,2023-08-07
28302e8a-6acc-4846-ba43-333b9c97cef2,e8161628-e22c-4397-9498-2bbcaead41ee,Sale,1529.35,NAD,2023-05-15
fca43cf3-b271-45bd-ba1c-93bbcfa9ec7b,24ec2d6e-1cb2-4edd-a1ee-771b8cd79ffd,Dividend Reinvestment,3376.39,LTL,2024-09-15
018f02a8-ba09-4533-b502-50bbbb5a41c6,36d54b55-14df-497d-bf0c-a5aaf8c198da,Dividend Reinvestment,8816.71,CVE,2024-05-11
cd240692-5562-4698-9b1a-6a382bd700c5,1756ffe3-3c2b-4a9c-b0d8-d6e4f771a55a,Sale,6569.01,NOK,2024-11-23
b133b816-d7c3-4a66-931c-fa115df3b3e5,ef94d4ba-a090-4bb1-bc84-e73040df61f4,Deposit,3615.2,BIF,2023-02-04
e488e2d2-165b-4deb-a9a1-2fe43afb7cca,dd660d94-e85a-4ca5-951f-b53a965eb9d8,Purchase,6743.94,PAB,2023-01-07
07c5009b-a58a-47d0-9c69-4589dbb8b37b,5f0ce846-d1ac-4aca-a412-5d05fa916034,Purchase,1869.01,SBD,2024-09-01
8cf92bfa-a80f-483b-ae16-a0c85002d716,0aebcaad-a774-446c-98d0-cff165bb7e65,Purchase,8561.83,QAR,2023-10-08
d4883279-7a10-46d2-bdf6-3e8c93892b5f,3565db71-39b8-4eb8-a11f-7281a6f0153d,Withdrawal,4676.78,DJF,2023-01-02
9886cfae-bb79-4b07-a85e-190dd127e7f2,9789d08b-6d00-45be-b272-95dcfea9e763,Purchase,1115.49,BND,2024-01-22
5d15f487-45ee-4c91-a280-e0854ccd5a8c,bdb781ad-4883-400c-a86d-e004c6b4c4d0,Dividend Reinvestment,4745.0,AFN,2023-10-16
6854b268-28d5-489c-a2b8-712293f580a2,001f0041-9681-4e89-81b2-e995c0d529c9,Deposit,4922.95,ZWD,2024-10-21
086ceba8-9312-4902-b6a9-c0425bc924cc,a2bb08cf-0f9b-433a-8846-88e0834fd33d,Transfer,1018.7,AOA,2024-05-16
afd9d992-6584-477e-a8f4-642d844d85c6,0764e04d-7d11-4deb-a8df-848b22b3013a,Purchase,2989.47,PLN,2023-05-30
bc7fb3c9-c442-4e77-9569-6d825cbe503b,4182e82a-0a37-4c3f-a67b-37529c9e7e82,Purchase,5321.04,RUB,2024-03-31
e4fc7f7e-7a1e-4d6e-8b4e-e16d7b43f936,f5ec1844-f965-4fc0-bfc6-d43a5ae9e026,Purchase,893.61,ISK,2024-01-19
d0f9b413-1df5-4eb3-b431-68026d168f10,915098a2-d939-4b6e-b153-aa7cc1c166b0,Withdrawal,2777.03,BWP,2023-10-13
2a2d489d-9a8b-4a40-83e0-40a10d776723,8406674a-141b-4f07-9111-34f1e8e797e2,Transfer,2364.76,SEK,2023-01-29
a30ee158-d083-427d-bd84-1840810fee35,45f71bdd-37d3-429d-9961-3ac9d9dad5f6,Deposit,7532.08,TTD,2023-04-02
f73b80db-2a29-4964-9d56-ad8fcf493015,236d80d6-ab9a-471b-81e8-1ae35663b736,Sale,7917.85,KMF,2022-12-26
3e0f49f8-ff20-44f6-87fa-66f3bccdca52,ee75b0e2-6539-40f8-91be-24f0e52f1405,Deposit,8984.66,SBD,2023-09-12
bcfc29dc-241b-4e66-b3bb-fb031e5a6492,fc48b23e-d273-48cb-8341-298cc16032df,Deposit,1956.42,ZMW,2023-03-18
df2d1c20-9ab7-40b8-964a-eec8e9811b38,ea33127d-e861-4169-9e16-7860b36e02e4,Dividend Reinvestment,2649.37,ILS,2023-01-16
d2431237-21cd-4617-bb38-56d53670b9da,b4e134fe-9b86-43ff-83bf-7a8c76262ac5,Dividend Reinvestment,8926.66,UAH,2023-07-14
3b995b58-df57-4897-a59d-c2c0511647d2,149d7237-ff38-4589-a701-98c4bf5e450b,Purchase,4582.68,DKK,2023-09-30
fc16deaa-44ac-4c91-86b7-2b63c3dbeda0,9f150cb7-a3f2-457a-b4bc-cdc08db328d8,Purchase,9399.46,SVC,2023-03-25
af62e32c-8abd-45bb-b105-0ba6269fb34c,e9e35bbc-6d74-47ad-afd1-73604883209c,Purchase,4426.03,BOB,2024-06-26
1f5a2392-1d30-4363-8d52-2ea660814ecd,dec8388c-8e5c-43cf-b110-1e64e2f9ace1,Withdrawal,6879.37,TWD,2024-10-19
89a41a64-5f54-42f3-94a8-c35cec8f7f5c,6882ce01-a8c3-4168-9563-a5c8e4c81e7b,Transfer,1635.05,PKR,2023-08-20
34eba0e4-4d74-40f6-b851-66bbed13acc5,d51ef26b-3a0c-4081-8ae7-250749b5bfc7,Withdrawal,9319.76,CZK,2024-01-27
0daff24b-ff4f-4664-9993-0557cadffce5,6882ce01-a8c3-4168-9563-a5c8e4c81e7b,Transfer,437.82,USD,2023-01-26
621a1cc7-adcc-4f77-a5fb-7fba38a801db,7749e726-7709-4ef1-9f80-ab11613fe4ff,Transfer,3446.84,KRW,2023-08-01
9a33ea25-3d2f-4cc4-9dd8-2bcfcdb89b13,a578a07b-81a9-47b4-ba32-0aa386c67661,Sale,6703.76,MDL,2023-12-30
11fcbcad-d3f3-481f-bcff-7cdb3f20c8b7,f4aa0a0e-bdd2-48a0-b88f-b200cd477fce,Withdrawal,1983.4,TRY,2024-05-18
3416496d-6abb-4018-8747-87e13a251c00,80ce8c9b-f4d6-4ef9-b6c9-01840717042e,Withdrawal,4856.76,BWP,2023-12-10
abf1f138-0aec-4465-9c06-8a254f77c480,d5ab3e5a-4350-4813-9ca6-424ffe61d03a,Transfer,8741.24,SVC,2024-09-03
d4cc1da0-948c-4de4-a5ef-a9be7fc62546,0730fe3b-5127-4bdd-83fa-eeb2bab61a28,Purchase,4754.47,JEP,2023-06-18
02a5e2ed-fdd8-42a1-9446-ba36307ada9b,35f8e0f7-6f3e-4b7f-a159-7fdfef5ca4b5,Purchase,736.56,PHP,2024-08-01
2162585c-38a5-443a-b558-9140488f870f,f41aeaca-459e-405d-9a81-8944c333f5bb,Withdrawal,3310.37,KYD,2024-02-26
28cc742d-8b9d-432e-9aa7-1ff776a51748,7e61b608-a6d8-4d73-ace6-703f2c703f9d,Dividend Reinvestment,7189.78,BOB,2024-10-16
65078508-1d53-4fec-bccd-245dc4a5f7d5,d68b1d8f-3c25-4ceb-ab30-3555ee463219,Deposit,4890.68,DKK,2023-10-24
fc94ecee-bbc4-4938-bdbb-a917fcd5f2f0,ab28c983-20b9-47ec-adc6-ca11ec9cce8a,Withdrawal,9050.3,SGD,2024-01-03
80ad89f6-1336-4730-a81c-c96ceabf27b6,20e0643e-79ea-4c19-bd2a-a2e8a769a744,Dividend Reinvestment,9847.26,XDR,2024-12-04
4bde3bf4-80bb-4c79-aa29-666b164632f2,a578a07b-81a9-47b4-ba32-0aa386c67661,Deposit,692.34,LTL,2023-12-27
98be4143-3eb1-4ff7-a861-5f60540fab76,3e34b93c-f6b1-4055-93be-2466bddce8be,Transfer,2951.79,CZK,2024-01-04
fb43f689-4f52-451c-b298-ae784cb2a5f8,252696b7-44d5-4e87-be7a-ec90d5bfe3bc,Dividend Reinvestment,7070.02,MAD,2024-11-10
dd91c1d3-4090-4059-a1e0-4a789d796eef,1c72ca17-09c2-446f-a01a-e5cc1cd78dce,Sale,5481.74,KPW,2023-03-22
ca10ae8f-e0fc-461c-93b9-a42c199510c1,1b893744-9d0b-48dd-8389-d69427d4e1db,Deposit,9004.01,UGX,2024-11-20
74db5b4c-1270-41d1-8971-100f3a233e01,48a645f6-6117-48c6-913c-1df3b239ab06,Dividend Reinvestment,3657.28,PAB,2023-02-21
baeb7d10-796a-4f37-b1d3-3db3ae6ee5d5,8358f456-5c3c-4477-8e78-e3d0ba0eff52,Withdrawal,6025.63,IQD,2023-11-25
a235fe93-bb14-4fa7-b6f7-bf8dffb7a355,e51670fa-0a5d-430d-981a-228c5be234b0,Sale,876.32,NZD,2023-10-25
8a056add-6c21-4857-a9ed-8ded9997b198,3b8717e9-eac3-471a-bf7f-73df653987e0,Sale,828.01,VUV,2023-07-23
2d80b06d-1b8c-4fb9-81b0-cd8bdb8d0eb4,4fc58833-ae1a-4cc0-8783-a24beed9971e,Deposit,7179.57,ISK,2024-12-03
21919182-f441-4a8b-8933-765e69b4e61a,748bfb0a-cd59-4d5f-b522-c66d20c2f625,Withdrawal,6537.12,HTG,2024-05-22
e8a1f1e7-2389-4ee7-ab1c-032d6ee8d6dd,06805730-2139-4bfa-ab4f-543dd4ae2925,Sale,3988.51,PAB,2024-01-02
558271e4-b7c7-4acf-9c3f-184e259972b5,33a4bb9a-bfc2-4018-8a83-464a20db6cec,Sale,3893.25,MXN,2024-06-14
13cfd609-7053-4241-81d6-182cce59c527,b99e612b-faef-4d82-8f37-3a67a5ab7bbe,Dividend Reinvestment,3169.54,MUR,2023-06-09
2521df68-09aa-4597-9e39-014b6064bafa,6460a436-8fd4-4e85-a59f-13892861a507,Purchase,8630.21,PEN,2024-08-08
764196f6-2d09-4298-8f72-4c684aa4d012,cdab9cf2-23dd-4291-8f5c-12fb39792363,Sale,671.42,ARS,2024-07-21
b26301da-e7bc-4857-8828-3df01405a8e7,ec334a82-4d9f-4595-b62a-0dc4a25db666,Withdrawal,382.26,UYU,2024-02-20
561c79b1-0d6d-4678-be0b-39e9f98c1eac,bf31b6f3-4e0e-448e-b91a-424a59845c0d,Withdrawal,9219.21,NZD,2024-04-28
26085c41-a50b-45b9-aacc-48b675ecb4de,d198e117-5111-42e1-83b9-e61ef46722e2,Deposit,9533.03,NIS,2023-04-26
cd4d18fe-a984-4216-b7d2-1074122ab53e,b4ac3971-e016-427c-a700-b85bc341ec06,Withdrawal,3328.81,TJS,2024-10-14
1c65b470-b9da-4b33-a99e-e87fc714adb6,22a08e65-cacc-4f75-8bd3-4c868b193036,Withdrawal,7821.79,FKP,2023-08-26
5a3ec769-3448-4f70-ae96-ebc3214c59f9,e2f43ec8-c6f6-499c-a183-0fec5928afad,Dividend Reinvestment,3515.77,FJD,2023-11-13
fa18ffa7-31ec-4a3a-b44f-09bbd2e3c8df,ee4aa07f-38f0-464f-ae55-6f6c1ecf6df3,Dividend Reinvestment,6342.93,TMT,2024-03-20
b870e9a5-790a-4f0b-8fab-c5beca61e553,98128212-e743-4492-b64e-2722775558ad,Deposit,8834.52,BRL,2023-09-02
ac5e4901-1473-460e-a621-ac519b268191,189587d3-b832-477a-95ae-362dfcfac79b,Transfer,1009.72,XPF,2024-07-02
fafff0d8-d519-41d0-b718-e0594c014c2c,7749e726-7709-4ef1-9f80-ab11613fe4ff,Dividend Reinvestment,236.85,KGS,2024-08-30
4b131ef1-3a42-4fa6-9db5-e1ad5baf44bc,0d4b467a-0745-41c2-ab13-4a6357547fc4,Dividend Reinvestment,8084.45,XCD,2023-05-20
4e2d0301-8aab-4279-80ed-2d38f584fd5b,60f1c1d8-4b69-4693-a1d9-8566d6e873f8,Transfer,3432.95,PYG,2024-03-01
3bba4e07-6309-4522-9268-7ec70a9847a2,7acf1eba-78cd-449b-955e-49df79ab0f36,Sale,7230.15,PEN,2024-12-06
affb6a81-0e19-4c3c-8b4f-fd2dd638da09,a1508187-da4e-483a-a39a-35c3bcc4e16c,Sale,8645.94,CHF,2024-05-15
2a724d9e-9c33-4bd3-b183-5b8fc7dcc3f2,3079cd85-b88b-4fac-bacc-66ef28156abe,Sale,713.25,SDG,2023-09-02
15833c31-0eb7-4d35-bc99-0917fc2dadf4,f2f4ad5f-e2e2-43d1-ba60-f9e5faf84790,Transfer,1049.08,SRD,2024-03-15
f74726da-7775-4330-8668-6f4c56fe8fe9,9cc197ff-0bf8-4cea-85d5-72796f0ce571,Dividend Reinvestment,9032.03,DZD,2023-03-18
4a9d7871-e9e8-40c4-b72e-c4f769d82628,d1141ebe-5998-4a1d-a2f0-4dd0c50ce6f7,Purchase,2745.08,THB,2023-10-13
b0c2973d-0478-4215-8f14-7a31260742b2,dba09d02-e9de-4d9b-9c62-a1692ecc57a9,Transfer,7549.95,SOS,2023-09-10
8d4fa965-73af-4527-9e66-93ef15855cf6,fbbc136b-45ed-4d37-803b-87088843fa46,Sale,2800.09,AZN,2024-09-24
27ffd999-763e-4ba9-8d72-399bef91e095,f8a0564b-0fd1-48f8-8059-c0c0d12d1e4e,Withdrawal,1410.5,MYR,2023-01-21
30e122e0-dbb2-4da4-81e3-fd2175f863c5,8ca35988-e3f2-433b-9073-a8c3c398af01,Deposit,131.62,NGN,2024-01-19
d8213719-433f-4f67-a653-92aaddf27344,1e9ec8bb-7a6a-4aba-9123-76740765a61a,Withdrawal,7720.02,BOB,2024-04-21
29cb3200-71c3-4b4b-90e6-d0452993d2ec,145c5d13-d172-4eeb-a5f8-40423be756c2,Withdrawal,4643.35,KRW,2024-10-06
69b9f9e3-ae32-447b-bfd2-354b023a301f,6ef2f6fe-3bed-42d9-9811-873d8ca9dffc,Transfer,7656.04,JEP,2023-04-05
5a26fa3f-6a06-4415-934c-d982a195f54c,0ab7de96-5f20-4043-a7b9-e4bd80fff1f8,Sale,2333.46,MMK,2024-05-28
ab030d54-9cdd-4672-8575-74087dfbc47a,c6627406-4d47-4919-b132-a9075734e6c3,Withdrawal,200.44,KYD,2023-12-05
70cab0d7-cbb2-443a-999f-e4eb430e6db9,83c3bbf0-cfea-4841-9d24-d68fbcba4f31,Sale,807.45,TWD,2023-08-13
ab78f66f-ddd7-458c-b597-d2fdf7053c00,a3ec73a2-d0dd-499c-a95e-eacbddc0b556,Transfer,8021.16,SLL,2022-12-26
3411b752-fd77-4432-a9de-88ed1ae8d11d,7b58b981-fd4e-4ea7-90dc-7f67e6f3d74a,Withdrawal,7123.26,PLN,2024-11-23
ba676e71-48f1-425a-bc04-ded8e1cac50f,45f71bdd-37d3-429d-9961-3ac9d9dad5f6,Transfer,3072.88,ERN,2024-09-20
1f237340-a791-499d-8a8f-1fb209e4651a,b1218406-6c1b-4db3-8ee5-b29deda6afb1,Deposit,6722.22,XPF,2024-01-24
5da3f2a7-5869-4065-b1e0-a8f61a4679c5,4857314c-25ec-4803-836b-1ecdd7189710,Sale,8781.53,IMP,2023-01-17
f45e3ecf-7fce-4ada-a515-05b3ac97c389,be66a9d4-7218-4579-8e5a-f675ff6974ca,Transfer,2489.4,TOP,2023-09-20
7ceba0ab-f2e6-4aae-baac-67b8400da886,357e6f45-8ce4-4114-aca9-4a3e0ea280d0,Deposit,2924.68,DZD,2023-01-29
7ef96648-bbea-43ae-a7b9-3f706e7205a3,2374b51e-8c02-458a-94d9-0614c323da90,Dividend Reinvestment,5556.89,OMR,2023-05-28
b95aceeb-9acd-4deb-81b4-71dc6d4b265a,30411a79-6747-4e43-8de3-2f7628187880,Withdrawal,940.73,KRW,2024-07-03
a81da9a6-7e6a-4476-992c-9f9d25a31622,d254512c-7e53-415c-b3d2-e6f8fe6ae426,Withdrawal,8600.51,XCD,2023-02-08
89ddbe80-2cd0-41f7-90f0-e21e8efe8274,afb87124-a041-44d9-ab1d-53e549d220ec,Transfer,4245.49,KPW,2024-09-02
767baac0-8956-4334-8abf-160947b3b94e,20f8b332-3912-497f-8c23-085acd358f29,Transfer,4263.93,KWD,2024-07-28
9b304e61-ba0e-400d-b663-82d81ec63ef4,fc909b82-efda-4365-a383-72bda025d759,Purchase,7072.31,TWD,2023-02-17
aa69a16e-4d9a-4625-a99f-f52e85a315ab,f0efc58b-d9ef-425c-8887-270cd6e7d377,Purchase,8331.82,SBD,2023-09-15
843f3ab4-d872-4d17-825e-9a84edd18e9f,3e34b93c-f6b1-4055-93be-2466bddce8be,Sale,8012.88,ZAR,2023-03-25
90d88447-fb73-4f4a-a221-99610644a72d,7dd7ba73-bfcc-45fd-ba68-962ee10060f9,Dividend Reinvestment,9401.5,CLP,2023-05-11
2890808a-6b75-43e1-979b-930a264b9dbe,fd4c02bf-220a-4ca6-8e90-0fb67183edb8,Deposit,8094.31,VUV,2023-03-23
db152a3d-ac16-4f1d-94c3-4477ff9792b5,a6880b87-dec8-49e4-a4cb-8fb7bdf2bf76,Purchase,5242.49,MRO,2024-06-27
8abe7f48-45ce-4c50-be0b-7e9e2cfd9268,b309cd11-187c-45e4-84de-3f296ff799b5,Deposit,8413.84,BMD,2024-09-03
5d2578d3-93d5-4c4b-b07f-09c4ede49ae2,764dd9ba-7036-437d-8237-02ff8dced13e,Deposit,2578.28,NPR,2023-10-23
0996e9e9-423b-4476-9fba-7ef0367ee3c6,f0efc58b-d9ef-425c-8887-270cd6e7d377,Deposit,3137.05,MGA,2024-02-19
663e05d3-5fb1-4945-9a51-76b356d982f9,3e9e0a75-d0b3-47da-aaf0-5fadb85cc157,Purchase,4353.8,TZS,2023-04-02
2bd2ac01-80d0-4ec9-a8fc-f53bb2d45a8d,c1ec69e4-b9ad-43af-ad93-098aa5a10a65,Transfer,7087.65,WST,2023-03-05
b287e046-34a1-47a8-9093-7d589f416648,dc360c3a-36ec-4019-9855-79fe0dd293a4,Dividend Reinvestment,3591.58,GBP,2024-01-26
d4933503-49a8-4f67-a783-b4441240443a,74a808d5-ccff-4ce6-8ea8-cba759142adc,Sale,1825.77,MOP,2024-05-27
6ad6af5b-1fe9-481f-bf5e-b68e359f3a2c,6e1a186f-7e41-44ee-8f6d-bb0ef3d92970,Deposit,7632.16,DZD,2023-05-18
3f3d704e-bbce-4a3d-8a47-3a585cb53406,7e9451b7-531d-4438-87f2-e53bf915f4ba,Purchase,1528.65,MYR,2023-12-06
5cfeb1f9-9cad-4aa0-af5e-7c59a0a78153,58794a2c-e4ec-43c3-abbe-f5f389419afc,Sale,3419.25,SBD,2024-11-24
cc3eb7da-4caa-47f9-b10e-b4defc567155,a291f6cb-ef0b-418f-aa8a-2bde169c7e58,Purchase,2683.66,ILS,2023-02-01
ebd0dc3e-4465-4222-aef3-63151561ae6d,278a9a4b-790b-4c28-a766-fcc229394491,Transfer,5095.48,SLL,2023-09-05
4990eb5a-eb48-4b65-b354-e294b20f36c5,3a12c9ff-3784-4a79-b1cd-a2203285c1e4,Withdrawal,3493.11,UGX,2023-02-16
902dc473-1f27-4de4-997a-1ae72b47dadb,caca3cc9-7d0f-40f4-a1be-0d04a14889cb,Purchase,9122.0,SDG,2024-04-08
9c8950bd-54e4-4ac1-8124-35394503f467,74a808d5-ccff-4ce6-8ea8-cba759142adc,Deposit,3978.17,RUB,2023-03-15
2a82b732-daeb-4604-94ee-b85307275f07,8f859e19-1063-4f16-be60-5025420e03fd,Sale,4656.11,XDR,2024-08-30
81281431-f98c-4a9a-9610-f70b5a3b9c7b,f80b64f8-89a6-49c1-b9d6-56c653c193ee,Deposit,7591.84,HNL,2024-11-14
c4581d60-3124-487f-aead-176c0255d63b,497e7c56-5907-49e3-ad24-4f032c24c430,Dividend Reinvestment,553.09,MDL,2024-12-06
437fbc49-2c5e-4ac9-a5fa-af1277a554e2,a066d941-a11f-4a88-97c6-c229115337da,Dividend Reinvestment,8968.59,BTN,2024-12-01
2afa1fdc-2e11-46a9-9c6b-f6a857e19ad5,22a08e65-cacc-4f75-8bd3-4c868b193036,Dividend Reinvestment,8094.57,MNT,2024-09-22
2c260869-58c6-4f44-add4-9387da667bc5,9789d08b-6d00-45be-b272-95dcfea9e763,Dividend Reinvestment,6596.8,YER,2023-06-11
c33c7fdb-4604-48bf-93d4-b8311765441c,d8ca751e-d454-4835-9ef6-035b4766774d,Dividend Reinvestment,7843.64,BRL,2023-09-02
87c57d23-4db1-4d5e-94ec-2e9d3430d240,b1ee032b-605f-4add-b18c-61b09c41a01a,Dividend Reinvestment,5485.84,KMF,2023-01-31
f949d2bf-3f69-498c-903c-560e81356731,5d7b40a6-3e0f-4744-adc3-18de4f9a2f7d,Purchase,8541.14,MDL,2023-10-27
cc57d86d-6c58-4104-8ab4-a23b06050e8f,b2f431e9-1a08-4232-a608-d7982ed247c0,Transfer,6609.49,CZK,2024-04-15
a6a5051d-b28d-4b04-9736-601ddaa30f8d,74a808d5-ccff-4ce6-8ea8-cba759142adc,Deposit,3406.4,KWD,2024-07-29
bd7f5da5-ea05-411e-ac82-76678730605d,46968454-45fc-4040-a82d-0bd555cc0073,Purchase,2815.5,HTG,2023-07-20
7e747faa-bbd5-4ba1-b60f-c1fbe129b411,3f49083a-5422-4fc6-8031-30473a525310,Purchase,352.13,NGN,2024-05-04
515e0c5e-70a8-4750-9742-4d95ea65796f,307dac10-ad77-44fb-ad9e-8628ba42a9b6,Purchase,3055.3,ZAR,2023-12-26
10ebeebf-1bf6-4924-b734-75033547e3bb,868fdd2d-9221-4ead-839f-772624ebca87,Purchase,7063.3,GEL,2023-01-21
5ec014d4-61e9-4e04-97bb-1352efd2aec6,d2d5a7f9-37b3-43eb-8166-f8413590f13c,Deposit,8917.36,KHR,2023-04-16
5159da34-6560-49b4-a63e-7960d77eea52,d2e9b6cc-d695-4bf6-b98e-e98a449929aa,Transfer,9370.72,JEP,2023-09-16
8b0be458-dd71-41d5-a9dc-4206ed938388,c33e940a-c52b-4745-9e9f-1cb7872e702f,Deposit,9492.08,KZT,2023-10-16
37186535-e758-4387-ba09-dc19a2d7fd68,1712203f-9156-468c-b09b-e199aa999758,Transfer,6928.24,KHR,2024-04-30
ad9a9964-2b24-430b-b66a-8a55c5de7e9a,b8395f8f-1467-4d41-b694-7b8dc8f2b1c3,Sale,8238.17,JPY,2024-02-24
9da2efd4-aa74-4063-b6be-c9fea4baa8ec,be2abc31-7b4e-4dc7-8c3f-a7f3469d3a82,Purchase,9610.66,CUP,2024-03-15
216327a4-af8a-4354-afdb-3d533f5d184d,b2f431e9-1a08-4232-a608-d7982ed247c0,Purchase,9102.84,RUB,2023-12-12
2758cf73-aac3-42bb-8803-48cdc26ae292,436bcefd-a760-4ac7-ad7f-6847d0c68fe7,Transfer,9046.16,GEL,2024-03-10
fdd2ac05-75eb-431a-819a-e0d7db352be7,20e0643e-79ea-4c19-bd2a-a2e8a769a744,Dividend Reinvestment,7648.57,KRW,2024-05-04
44a76dfe-bc61-4d94-8ef8-4066a36647e5,13aa1cb1-5034-4fa0-b273-f4cdf242e7c6,Sale,4404.79,SZL,2024-03-23
46856555-7ddb-4f51-b1d9-b56d1ab768ac,236d80d6-ab9a-471b-81e8-1ae35663b736,Withdrawal,5272.54,BDT,2023-02-11
520d626c-4d63-48fa-bb0d-bd8f6da0636b,dae0774c-635e-4b67-b0bd-f0c17a31fd9c,Purchase,9100.63,HRK,2024-01-12
3372af9d-7676-40a7-927c-aaa6bccc2e1e,85b12fea-869b-4b39-8ab8-e06ebee3cba9,Deposit,1672.64,AED,2024-09-29
2ae96146-4cf1-49af-af12-7e12ecbdfdb7,40ed7559-3b9a-476b-879d-514406c1387a,Deposit,6399.45,LRD,2023-02-20
6e3ceba7-371a-4102-899d-3c1f4fdac1c3,c3f291a2-1ba9-43e1-8866-176fdcf40ed1,Withdrawal,4406.45,VEF,2024-01-26
fac694b4-46db-433a-ad3a-d70bf454e57a,f14e2f6b-b304-4192-aa5b-3ffaa97b641b,Dividend Reinvestment,5786.86,KHR,2024-01-30
b160472c-5633-44c0-9ce2-21a4ccec23e2,77bfc754-40b3-48d1-825d-0e55475d1c3d,Withdrawal,6308.29,CUP,2024-11-20
e02c2df0-d900-4cf7-9be1-af4bc8ba1eb8,d254512c-7e53-415c-b3d2-e6f8fe6ae426,Sale,8218.37,NIO,2024-06-14
70941427-529c-4060-a66b-334bf802c96c,49d87f7a-190f-4a64-8271-38bbea131a92,Transfer,7317.13,TJS,2024-04-07
25f8994c-adfb-4de1-9e6a-be9bf7f3c73b,d1529d63-27fe-4b3b-9333-7b98fc9619f5,Sale,3693.82,LSL,2024-08-17
ce3a5f3a-75dd-4b73-8903-4206b1fe8930,d7983075-24ea-408d-9aa0-212acc871969,Purchase,6992.75,PLN,2024-08-21
a2302380-5c8a-4c57-85ca-a9e2ef560441,3abb54a3-968a-490b-b848-53514ef6e3c6,Transfer,8742.79,EGP,2024-05-18
2ecc1769-faab-4b12-a823-d8dd4f5859b4,770a0a48-7d05-41b3-9c85-74ad2d0ece3a,Withdrawal,6499.69,AUD,2024-04-24
686f692e-1332-4311-a85f-b09b185a3a6c,7499e28e-baeb-40af-8bf7-ab177bb616b9,Transfer,1279.83,USD,2023-12-13
702f352a-e129-40bc-a972-17134fcd9445,cfccea83-3407-4539-bced-0fe439ae22dd,Withdrawal,9755.1,JOD,2023-05-15
c5dfd855-cab1-4138-999f-55b1d4f0f009,770a0a48-7d05-41b3-9c85-74ad2d0ece3a,Dividend Reinvestment,4290.01,CNY,2024-07-13
b7d693b6-f6a3-43ce-9c75-e045ad2f35ec,0e9d0487-91d2-48e7-aa0d-3485bb765207,Withdrawal,4561.59,CHF,2023-06-12
87e7d791-238a-42f5-aa23-89c7d8b89d05,3382cba4-80dc-441b-9bb1-5e420e759f95,Dividend Reinvestment,3956.08,AFN,2023-12-19
613c1ea0-7744-429d-8e51-0a3d3c36005b,fc909b82-efda-4365-a383-72bda025d759,Deposit,5030.95,DJF,2023-11-02
64c894d6-c16b-490e-87a8-f0cc3b10ab42,9dbeee99-5121-4145-afc5-c8525e646387,Sale,9309.5,ZMW,2023-09-09
f74e0801-912d-4691-b43f-d53a3eb76b1c,1c2902cb-fcb5-4923-892f-1f4e88bb5082,Dividend Reinvestment,9675.54,KES,2023-09-16
3f1e67f6-f716-49f7-92bd-8cc2fad08355,bea4a539-c126-4f12-935e-f6e389aa63f8,Sale,3675.17,PAB,2024-04-26
daa34844-e3c0-445c-9d54-112ee24fed8f,ecbfb520-2662-4558-a3d3-b74a050d9dfd,Purchase,4281.57,AFN,2023-04-07
e359ebf8-97d0-4b93-8c1f-8a8de8f1d826,8fdc0746-7fa2-411f-af8d-2a8806e7bd01,Dividend Reinvestment,7782.23,CUP,2024-05-09
8803f9cf-bd7b-4420-bd9e-ff8a83a1c416,1f154e6d-ea67-45c3-9e6f-6081eceaaa68,Deposit,9427.35,KHR,2023-07-14
c349d2df-c39c-46fc-aee8-2911c612e5a6,65a6f39f-5185-4ef7-873e-b703bed9e8bb,Withdrawal,4115.37,MVR,2024-01-23
c845941f-c312-49e3-8d8f-97c587e0f88b,1f462ed9-8781-4e10-b194-f241c7cf72fa,Withdrawal,8966.45,BBD,2023-05-20
931f3f64-e737-494d-969c-fdc0b4dad19e,b91ebfbe-2d0b-4907-ab58-abcf5d60dd67,Deposit,8485.67,CUC,2023-08-31
ef379979-5be5-4e23-941b-899c372b0b2f,87833141-f622-4b2d-834b-93b23d03434c,Dividend Reinvestment,9216.74,NOK,2024-08-13
e293c2a4-5d41-4502-ae39-d5d1cbb73d42,5acf93f0-b1fa-4a36-bb55-4848490ba78f,Dividend Reinvestment,7220.35,KYD,2024-04-15
59f5fa3b-02df-4335-813d-c3ca9d03b8ad,2ecdfb62-6ed9-468b-b0b3-c728348b1b9c,Purchase,7401.63,JEP,2023-01-11
9f8c3e73-0cff-4951-9670-91d33605adaa,f9c20116-b178-4d1e-9911-0313ed713527,Transfer,1837.72,BAM,2023-12-15
79c9f48e-24e9-4f90-804c-74f21dfec589,f14e2f6b-b304-4192-aa5b-3ffaa97b641b,Dividend Reinvestment,7980.03,BOB,2024-10-14
a4d65517-6761-4da6-87f4-90e1b7a4479d,b20be60b-f427-4b54-b317-2cdf5022089b,Deposit,305.52,MYR,2023-02-28
